"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_011E","S1903_C01_011M","S1903_C02_011E","S1903_C02_011M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M",
"0600000US3609524724","Esperance town, Schoharie County, New York","802","94","64038","7992","99.5","0.7","63846","7916","0.0","4.0","-","**","0.0","4.0","-","**","0.0","4.0","-","**","0.0","4.0","-","**","0.5","0.7","-","**","0.0","4.0","-","**","0.5","0.7","-","**","99.5","0.7","63846","7916","1.7","1.6","30833","43451","33.2","8.0","68438","25285","43.9","8.0","72222","12131","21.2","6.0","50250","23451","562","83","77308","8926","38.3","8.8","79135","24124","61.7","8.8","74844","12603","81.7","7.7","84063","6351","12.5","7.2","31563","42948","5.9","4.4","39625","17828","240","68","38971","13085","43.8","13.4","37750","13791","38.8","11.6","32250","11988","5.0","5.2","56250","31384","56.3","13.4","55855","36978","37.9","13.6","24716","3887","18.3","10.7","57750","35253","37.0","(X)","(X)","(X)","33.1","(X)","(X)","(X)","35.4","(X)","(X)","(X)",
"0600000US3609527826","Fulton town, Schoharie County, New York","500","61","47000","11754","98.0","1.9","48500","10287","0.0","6.3","-","**","0.0","6.3","-","**","0.4","0.9","-","**","0.0","6.3","-","**","0.0","6.3","-","**","1.6","1.8","-","**","1.0","1.3","-","**","97.0","2.2","47875","11019","1.6","2.7","-","**","23.4","6.0","56750","20518","49.4","7.9","52375","7605","25.6","6.5","34625","3416","289","52","57292","4860","31.1","8.7","62500","28543","68.9","8.7","56635","5915","91.0","6.2","58750","3947","4.2","4.9","-","**","4.8","4.5","24167","21441","211","49","32153","5245","47.9","10.5","27434","8848","44.5","10.0","26974","6640","3.3","3.2","-","**","52.1","10.5","38269","13517","43.6","12.6","32333","13549","8.5","6.6","153000","94112","30.6","(X)","(X)","(X)","29.8","(X)","(X)","(X)","31.8","(X)","(X)","(X)",
"0600000US3609528981","Gilboa town, Schoharie County, New York","518","60","66250","8452","97.9","1.7","67188","8548","1.0","1.4","-","**","0.0","6.1","-","**","0.0","6.1","-","**","0.0","6.1","-","**","0.6","1.0","-","**","0.6","0.8","-","**","2.7","2.2","66250","19405","95.8","2.5","66250","9017","0.0","6.1","-","**","24.1","6.9","67981","7021","49.0","7.6","70000","16647","26.8","6.7","53750","22023","400","53","71786","7624","28.3","7.8","68906","15153","71.8","7.8","72969","8796","80.0","7.8","75417","6560","15.0","7.2","68056","51645","5.0","3.3","51667","12992","118","38","35833","9898","50.0","13.8","31250","11470","37.3","15.0","28333","13015","12.7","13.9","-","**","50.0","13.8","46563","21531","42.4","12.0","45625","23738","7.6","7.4","61250","63001","35.5","(X)","(X)","(X)","38.5","(X)","(X)","(X)","22.9","(X)","(X)","(X)",
"0600000US3609538440","Jefferson town, Schoharie County, New York","642","67","53889","5519","98.6","1.5","53958","5555","0.8","1.0","-","**","0.0","4.9","-","**","0.0","4.9","-","**","0.0","4.9","-","**","0.0","4.9","-","**","0.6","1.0","-","**","2.5","2.4","56250","12460","96.1","2.8","53264","5739","3.9","3.4","53750","39562","25.5","6.9","61146","9748","41.6","7.3","55625","12601","29.0","7.1","39643","9041","421","61","59420","4084","38.2","8.1","61488","12885","61.8","8.1","58304","3111","79.1","8.5","62009","10218","7.8","5.5","10729","7843","13.1","6.9","47386","6896","221","60","37930","9855","49.8","14.2","28000","13505","34.8","13.6","21518","8858","14.9","9.1","32083","37601","50.2","14.2","43173","10662","37.1","11.1","39052","1440","13.1","9.1","58875","11602","27.9","(X)","(X)","(X)","30.4","(X)","(X)","(X)","18.6","(X)","(X)","(X)",
"0600000US3609546855","Middleburgh town, Schoharie County, New York","1452","109","53730","7611","98.9","1.3","54048","6482","0.6","0.9","-","**","0.6","0.9","-","**","0.0","2.2","-","**","0.0","2.2","-","**","0.0","2.2","-","**","0.0","2.2","-","**","2.2","1.9","53684","8910","96.7","2.4","54205","8208","2.5","1.6","20536","2245","28.4","5.4","55833","17103","44.5","5.4","62581","13640","24.7","4.5","36250","12227","1000","81","60400","10970","45.3","7.6","55302","9247","54.7","7.6","65341","13437","66.0","7.2","68636","11490","26.6","7.1","40192","19612","7.4","3.9","21875","20698","452","117","26897","10416","43.6","10.3","24583","5321","34.7","9.8","22917","6564","8.8","4.6","59643","19681","56.4","10.3","38264","23864","36.1","10.6","31736","14730","20.4","12.3","51875","136493","38.2","(X)","(X)","(X)","41.2","(X)","(X)","(X)","31.0","(X)","(X)","(X)",
"0600000US3609561599","Richmondville town, Schoharie County, New York","1039","74","47917","5977","97.7","2.9","47171","5654","2.0","2.9","-","**","0.0","3.1","-","**","0.0","3.1","-","**","0.0","3.1","-","**","0.0","3.1","-","**","0.3","0.6","-","**","3.3","2.3","49412","118833","94.4","3.7","46601","7923","4.8","3.7","52639","29481","32.1","6.4","46336","18817","40.8","6.9","70000","19114","22.3","5.3","22500","9282","741","61","58958","7625","50.5","7.5","51250","12108","49.5","7.5","67625","11112","67.2","8.2","70833","15281","26.2","7.7","39231","28619","6.6","4.8","65592","54433","298","73","26750","10453","55.7","14.6","22500","11075","44.0","14.0","16845","6298","11.7","10.2","53681","12391","44.3","14.6","35909","17444","35.9","14.7","26875","13372","8.4","7.5","90313","101563","34.7","(X)","(X)","(X)","37.2","(X)","(X)","(X)","28.5","(X)","(X)","(X)",
"0600000US3609565596","Schoharie town, Schoharie County, New York","1408","125","50192","12963","99.6","0.5","49750","13123","0.0","2.3","-","**","0.1","0.2","-","**","0.0","2.3","-","**","0.0","2.3","-","**","0.3","0.4","-","**","0.0","2.3","-","**","0.6","0.9","-","**","99.0","1.0","50385","13093","0.0","2.3","-","**","24.0","6.8","72961","9750","47.4","8.3","60341","24094","28.6","7.7","32411","3698","898","96","73553","11286","32.5","11.2","72961","8897","67.5","11.2","76500","24152","82.4","9.8","77619","12658","14.5","9.0","21667","21000","3.1","3.6","-","**","510","158","35287","21795","73.5","16.1","36295","9984","63.5","17.4","35273","23301","10.0","10.5","135729","112758","26.5","16.1","17159","26312","23.1","15.9","15227","19589","3.3","3.9","-","**","29.4","(X)","(X)","(X)","30.3","(X)","(X)","(X)","27.8","(X)","(X)","(X)",
"0600000US3609566542","Seward town, Schoharie County, New York","646","68","61635","9746","99.1","1.2","61827","10072","0.9","1.2","-","**","0.0","4.9","-","**","0.0","4.9","-","**","0.0","4.9","-","**","0.0","4.9","-","**","0.0","4.9","-","**","1.9","2.3","-","**","97.2","2.6","61250","8392","2.3","1.9","60625","7492","25.5","6.6","65893","22454","51.2","7.5","75234","8033","20.9","4.8","42083","12830","466","64","71667","9892","36.9","8.2","65357","17871","63.1","8.2","73077","7992","82.4","6.2","74219","8096","9.7","4.7","74375","14258","7.9","4.9","50417","47957","180","45","28750","12420","47.8","12.0","24038","4067","37.2","12.6","21250","9809","10.6","7.6","61250","69551","52.2","12.0","37250","18402","38.3","13.1","36125","12927","13.9","8.0","68750","79874","38.2","(X)","(X)","(X)","38.0","(X)","(X)","(X)","37.2","(X)","(X)","(X)",
"0600000US3609566641","Sharon town, Schoharie County, New York","693","79","44766","4946","98.0","2.1","44922","5267","0.1","0.6","-","**","0.0","4.6","-","**","0.4","0.7","-","**","0.0","4.6","-","**","0.0","4.6","-","**","1.4","1.8","-","**","1.0","1.5","-","**","97.0","2.5","45357","5356","1.6","1.5","58958","7115","22.9","6.5","52212","5346","47.5","7.2","49250","10357","28.0","5.5","26333","7680","424","75","50625","12409","30.9","8.3","56719","9850","69.1","8.3","48882","12770","85.1","6.6","58438","11226","3.8","2.4","45833","20561","11.1","6.1","42734","46660","269","63","22188","24716","41.6","11.4","16719","6547","39.8","11.2","16523","1543","1.9","2.1","-","**","58.4","11.4","39107","14838","40.1","11.0","23750","24918","18.2","8.1","57083","12069","31.5","(X)","(X)","(X)","29.2","(X)","(X)","(X)","33.8","(X)","(X)","(X)",
"0600000US3609572070","Summit town, Schoharie County, New York","471","61","54625","7533","97.7","2.8","53750","7979","0.0","6.7","-","**","0.0","6.7","-","**","0.8","1.7","-","**","0.0","6.7","-","**","0.0","6.7","-","**","1.5","2.3","-","**","2.5","2.9","-","**","95.1","3.9","52500","9975","0.0","6.7","-","**","41.4","7.7","68563","12555","29.1","7.3","52321","11999","29.5","7.3","32917","19827","321","53","67557","13754","59.2","9.3","71250","8061","40.8","9.3","50859","4528","83.5","8.5","69375","6958","11.2","7.6","19444","24237","5.3","4.8","90375","58325","150","46","23472","7423","36.7","12.8","23875","18716","28.7","12.3","19896","6144","8.0","10.6","-","**","63.3","12.8","22969","21536","56.7","13.9","13750","14785","6.7","6.1","49167","26354","32.9","(X)","(X)","(X)","33.0","(X)","(X)","(X)","32.7","(X)","(X)","(X)",
"0600000US3609583195","Wright town, Schoharie County, New York","641","61","63555","7634","98.6","1.5","63203","7222","0.5","1.0","-","**","0.0","4.9","-","**","0.0","4.9","-","**","0.0","4.9","-","**","0.0","4.9","-","**","0.9","1.0","-","**","2.2","1.9","83333","78720","97.3","2.3","63359","6893","0.0","4.9","-","**","27.8","6.9","55333","10990","48.7","6.0","82750","13488","23.6","6.2","47813","9327","493","60","70795","17485","35.5","7.8","48839","14382","64.5","7.8","86500","24501","82.8","5.8","79063","21847","12.0","5.5","49306","23357","5.3","3.5","46042","5051","148","40","46250","13387","41.2","10.8","35568","9011","31.1","11.3","27083","6438","10.1","9.4","82750","32721","58.8","10.8","51250","7533","47.3","13.1","46250","12379","11.5","10.6","73750","37276","35.7","(X)","(X)","(X)","36.9","(X)","(X)","(X)","31.8","(X)","(X)","(X)",
"0600000US3609712914","Catharine town, Schuyler County, New York","695","69","46701","4619","98.6","1.7","46354","3671","0.0","4.6","-","**","0.3","0.5","-","**","0.0","4.6","-","**","0.0","4.6","-","**","0.0","4.6","-","**","1.2","1.6","-","**","0.0","4.6","-","**","98.6","1.7","46354","3671","2.9","3.1","13846","6043","28.5","5.9","62857","8957","41.2","6.1","51471","5360","27.5","5.3","26607","7457","437","49","55966","4736","40.0","6.6","57212","8551","60.0","6.6","54464","5734","76.2","6.6","62969","10097","18.8","6.3","40833","10482","5.0","3.4","47292","17559","258","52","24697","4310","51.9","11.4","22900","3355","43.0","10.3","20313","6908","8.9","6.1","41406","12297","48.1","11.4","38750","15877","28.7","9.9","24063","5843","19.4","7.9","51875","11501","26.2","(X)","(X)","(X)","27.2","(X)","(X)","(X)","18.2","(X)","(X)","(X)",
"0600000US3609713112","Cayuta town, Schuyler County, New York","185","33","41094","6411","97.3","3.3","40938","6741","1.6","2.7","-","**","0.0","16.1","-","**","0.0","16.1","-","**","0.0","16.1","-","**","0.0","16.1","-","**","1.1","2.1","-","**","1.1","1.7","-","**","96.2","3.8","41250","7464","2.2","3.4","-","**","32.4","11.3","48333","32460","40.0","10.9","43214","21102","25.4","9.0","31750","9734","146","32","43269","9214","36.3","13.9","32417","50235","63.7","13.9","43365","8468","69.2","12.4","56042","14078","25.3","11.9","31083","4922","5.5","4.5","20833","51747","39","16","23125","7884","35.9","22.7","22500","6900","28.2","22.5","20625","4541","7.7","11.6","-","**","64.1","22.7","25313","22180","41.0","22.9","26250","6998","23.1","22.0","-","**","40.5","(X)","(X)","(X)","43.8","(X)","(X)","(X)","23.1","(X)","(X)","(X)",
"0600000US3609720676","Dix town, Schuyler County, New York","1665","117","43521","5396","99.2","1.3","43229","5555","0.0","1.9","-","**","0.0","1.9","-","**","0.0","1.9","-","**","0.0","1.9","-","**","0.1","0.2","-","**","0.8","1.3","-","**","0.4","0.6","-","**","98.7","1.5","43375","5487","1.5","1.5","22375","215345","27.9","4.4","48542","15625","41.5","4.5","44088","4975","29.1","3.5","35074","14797","927","89","57636","3276","38.9","6.4","57708","7337","61.1","6.4","57500","7944","73.9","7.8","67122","5930","16.0","6.6","16875","6937","10.1","5.4","52778","25119","738","142","27162","1810","56.2","9.7","24612","3956","50.4","9.0","23448","7052","5.8","5.0","43967","82028","43.8","9.7","33399","3718","33.1","9.5","29063","3921","10.7","8.3","64625","28724","28.7","(X)","(X)","(X)","33.9","(X)","(X)","(X)","22.2","(X)","(X)","(X)",
"0600000US3609733073","Hector town, Schuyler County, New York","2102","141","57159","10485","98.5","1.2","57131","10479","0.0","1.5","-","**","0.1","0.2","-","**","0.0","1.5","-","**","0.0","1.5","-","**","0.0","1.5","-","**","1.3","1.2","-","**","2.0","1.9","-","**","96.6","2.3","57589","10952","3.0","2.9","21071","544","24.1","4.7","64788","7899","50.7","5.7","63750","12246","22.1","4.5","37396","11717","1488","127","63223","6784","34.9","8.3","63038","9202","65.1","8.3","63889","10570","81.2","6.4","68063","6427","6.5","4.7","36594","25289","12.3","5.9","21853","41968","614","185","34203","3441","52.9","12.3","29293","11739","46.1","11.9","26938","5584","6.8","6.0","118750","139418","47.1","12.3","35288","10657","34.2","13.5","35577","18904","12.9","9.4","34893","17691","39.6","(X)","(X)","(X)","40.5","(X)","(X)","(X)","32.9","(X)","(X)","(X)",
"0600000US3609748186","Montour town, Schuyler County, New York","1046","68","38523","5445","99.3","0.9","38920","5506","0.0","3.1","-","**","0.0","3.1","-","**","0.0","3.1","-","**","0.0","3.1","-","**","0.0","3.1","-","**","0.7","0.9","-","**","0.8","1.2","-","**","98.6","1.5","39375","5353","2.1","1.4","37857","24589","21.0","4.9","62500","17508","47.2","5.4","41875","6388","29.6","4.8","24559","7738","560","72","52115","6380","28.2","6.2","54783","14478","71.8","6.2","46818","7229","72.5","7.3","54432","8972","10.4","4.7","47500","45652","17.1","5.9","40833","21282","486","75","27917","9411","69.1","9.2","21833","7853","58.0","9.2","19000","4661","11.1","5.0","33864","7903","30.9","9.2","33958","21647","21.4","8.1","30313","15725","9.5","6.6","47222","6104","36.2","(X)","(X)","(X)","28.2","(X)","(X)","(X)","45.5","(X)","(X)","(X)",
"0600000US3609755156","Orange town, Schuyler County, New York","633","65","55057","11252","98.1","2.0","55221","11163","0.3","0.6","-","**","0.0","5.0","-","**","0.5","0.8","-","**","0.0","5.0","-","**","0.0","5.0","-","**","1.1","1.6","-","**","0.3","0.6","-","**","98.1","2.0","55221","11163","1.9","3.0","-","**","27.5","5.6","61818","7161","46.0","6.0","61250","13750","24.6","5.2","32000","8180","442","51","61042","6744","42.1","7.8","60000","6553","57.9","7.8","63750","16418","88.7","5.4","62083","8223","6.6","4.2","58229","51743","4.8","3.5","72188","34607","191","42","22452","10606","47.6","13.2","22313","16670","39.8","12.8","21618","9496","7.9","5.5","59583","19993","52.4","13.2","25417","12886","37.7","12.0","20417","6115","14.7","9.9","56875","25540","41.7","(X)","(X)","(X)","33.3","(X)","(X)","(X)","52.9","(X)","(X)","(X)",
"0600000US3609760763","Reading town, Schuyler County, New York","668","59","56111","9996","99.6","0.8","56528","9721","0.4","0.8","-","**","0.0","4.7","-","**","0.0","4.7","-","**","0.0","4.7","-","**","0.0","4.7","-","**","0.0","4.7","-","**","0.7","1.1","-","**","99.3","1.1","56806","9554","0.0","4.7","-","**","24.0","5.6","67917","14167","41.9","5.1","65833","14528","34.1","4.5","37857","6188","457","50","72589","18180","31.5","6.1","74773","22841","68.5","6.1","62426","28028","84.7","7.5","73839","16647","4.2","3.3","13438","10324","11.2","7.0","88393","90847","211","44","35208","7933","57.8","13.0","34167","11146","50.7","13.0","29821","10777","7.1","5.4","54688","16024","42.2","13.0","35938","20668","35.5","12.2","33625","16717","6.6","6.1","66500","6351","31.1","(X)","(X)","(X)","29.5","(X)","(X)","(X)","34.6","(X)","(X)","(X)",
"0600000US3609775924","Tyrone town, Schuyler County, New York","690","66","41848","4669","97.8","1.4","41645","5280","0.0","4.6","-","**","1.0","1.1","-","**","0.0","4.6","-","**","0.0","4.6","-","**","0.0","4.6","-","**","1.2","1.3","-","**","0.4","0.6","-","**","97.4","1.6","41842","5216","5.4","4.4","30724","3937","19.9","5.8","56827","4316","41.4","5.6","50682","10317","33.3","5.1","32895","8053","414","54","55446","4388","28.7","7.9","45417","53696","71.3","7.9","57386","8431","78.0","8.3","62019","9932","18.8","8.1","10000","12113","3.1","2.6","55938","39866","276","52","25781","4300","40.9","11.1","17083","6533","39.1","10.8","16667","6566","1.8","1.9","-","**","59.1","11.1","33047","7386","40.6","9.6","28182","7903","18.5","7.3","34712","25603","40.9","(X)","(X)","(X)","42.5","(X)","(X)","(X)","30.1","(X)","(X)","(X)",
"0600000US3609918663","Covert town, Seneca County, New York","929","76","49612","8608","97.5","1.6","52604","9452","0.0","3.4","-","**","0.0","3.4","-","**","0.9","1.0","-","**","0.0","3.4","-","**","1.1","1.3","-","**","0.5","0.9","-","**","1.0","1.2","-","**","97.2","1.7","49957","9320","2.9","2.4","25875","8826","25.6","5.8","62857","14484","39.3","5.0","70893","18055","32.2","4.5","26685","4065","591","54","64893","7623","36.7","7.0","70368","22463","63.3","7.0","64318","5239","81.7","6.3","71205","5504","9.6","5.2","42750","25240","8.6","5.5","44830","105524","338","68","23750","2229","65.7","10.5","23264","2028","47.6","10.3","20817","2539","18.0","10.8","26641","42507","34.3","10.5","26458","14044","25.7","8.8","25521","9330","8.6","5.6","92750","128302","23.1","(X)","(X)","(X)","27.4","(X)","(X)","(X)","15.7","(X)","(X)","(X)",
"0600000US3609925505","Fayette town, Seneca County, New York","1534","107","69545","11009","100.0","2.1","69545","11009","0.0","2.1","-","**","0.0","2.1","-","**","0.0","2.1","-","**","0.0","2.1","-","**","0.0","2.1","-","**","0.0","2.1","-","**","0.1","0.3","-","**","99.9","0.3","69583","10855","1.0","0.9","32188","96248","24.6","4.8","80181","17813","44.9","4.7","76094","6049","29.5","3.8","39375","10598","1148","82","75441","7419","35.5","5.9","80712","9026","64.5","5.9","72177","6836","83.7","6.5","79103","4639","10.2","5.1","71125","18599","6.1","4.4","43857","2703","386","84","30556","6815","51.6","10.7","28345","4444","46.1","11.2","28378","3850","5.4","5.6","4886","198382","48.4","10.7","40208","17339","36.3","11.4","32500","15674","12.2","6.8","69028","48129","24.9","(X)","(X)","(X)","25.2","(X)","(X)","(X)","24.1","(X)","(X)","(X)",
"0600000US3609928640","Geneva city, Seneca County, New York","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","-","(X)","(X)","(X)","-","(X)","(X)","(X)",
"0600000US3609938858","Junius town, Seneca County, New York","547","53","45350","3912","100.0","5.8","45350","3912","0.0","5.8","-","**","0.0","5.8","-","**","0.0","5.8","-","**","0.0","5.8","-","**","0.0","5.8","-","**","0.0","5.8","-","**","3.3","3.3","47188","20346","96.7","3.3","44676","4609","3.3","2.7","65000","45246","28.0","6.0","42292","12987","50.3","7.8","52721","7791","18.5","4.7","24911","6904","333","48","55529","3240","43.8","8.4","55119","6628","56.2","8.4","57250","7174","82.6","7.5","56927","3057","7.2","4.1","46000","2761","10.2","6.7","32188","28801","214","46","26923","5133","44.4","14.2","20521","2440","41.1","14.2","20417","2198","3.3","3.3","-","**","55.6","14.2","35114","8225","38.8","14.4","27917","10061","16.8","8.1","51250","44547","19.2","(X)","(X)","(X)","22.2","(X)","(X)","(X)","13.1","(X)","(X)","(X)",
"0600000US3609943225","Lodi town, Seneca County, New York","627","61","53036","5416","95.5","3.5","52679","7420","0.5","0.8","-","**","1.3","1.6","61250","56798","0.0","5.0","-","**","0.0","5.0","-","**","0.8","0.9","-","**","1.9","2.0","76250","64415","1.3","1.2","60833","32466","95.1","3.5","52643","7361","1.9","1.2","24167","20363","29.5","6.0","59375","17391","44.8","6.6","56339","7737","23.8","4.6","32083","20804","459","57","55391","3808","35.9","7.8","53365","16154","64.1","7.8","56833","6512","74.7","7.3","61406","8983","15.0","6.3","30156","10476","10.2","6.2","58942","35516","168","43","24464","3969","56.0","13.2","25000","15783","40.5","12.2","21250","6859","15.5","9.2","61000","21057","44.0","13.2","23929","5396","35.7","12.2","21250","5914","8.3","7.2","28750","20293","20.4","(X)","(X)","(X)","12.9","(X)","(X)","(X)","27.4","(X)","(X)","(X)",
